,Unnamed: 0,username,description,location,following,followers,totaltweets,retweetcount,text
48,48,Gagarute,No one can shave your hair behind you,,550,351,39467,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
49,49,King_Afam,"Chairman & CEO, @KingafamL | I.T Specialist | Film Maker | Entrepreneur | Creative & Blessed Genius | I believe in God The Father, The Son, and The Holy Spirit.",,539,655,21261,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
50,50,EbubeUgwueze,Artist,Nigeria,460,160,765,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
51,51,Veeceegee_1,"perfectly imperfect 🙏🙏
God's grace, favour and mercy is speaking for me..... Abba's baby girl
I am Obidiently yusuful.... 💪💪",Abuja,184,64,1267,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
52,52,Blessed_Pikin,"Unapologetically a follower of Christ. A Conc Peter Obi's supporter. Readily available to be the help that humanity needs... Lastly, I believe in ☝️🇳🇬",Nigeria,660,516,8523,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
53,53,chiziterem_j,"I'm Chizy 
I'm from Abakaliki 
I'm a Christian
 I love  music 
I'm into forex",,157,151,9955,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
54,54,ImereOneh,I am good at what I do,ubiquitous,277,46,4606,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
55,55,diddybop1,EVERYWHERE U HAVE NEVER BEEN... [Retweets Not Necessarily Endorsements],North Pole,195,725,402257,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
56,56,EtinosaLoveth,"Civil Engineer
Project Manager 
Wife
Mum
Entrepreneur
Childrenshoes_store","Lagos, Nigeria",2471,1965,19001,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
57,57,VictorChukwueb8,"African, Igbo, Nigerian,Researcher. Medic,Football fan, Christian, An admirer of Fredrick Douglas (Slave Abolitionist) and Emeka Ojukwu (Biafran leader)","Austerfield, England",1031,1698,30551,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
58,58,EItiveh,,lagos,587,111,2689,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
59,59,NDGoddies,,,304,380,24762,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
60,60,Faithifeanyi505,,,608,279,4436,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
61,61,chychyloving,❤,,457,881,52804,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
62,62,Dope_totz,Civil engineer || Project management || Rap Head || Advocate for justice and true governance,"Abuja, Nigeria",1153,385,4243,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
63,63,AbiodunOmole5,"A public advocate for social justice,good governance and rule of law and an egalitarian society with Equal rights and justice.",,868,313,2312,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
64,64,iampstd,"The untied Colt🐎, Consenting sheep🐑..A self-forgetful man leaving everything to Jesus, Ghetto groomed,City Launched!! UXD@Night , 🦅@Day!! GOD IS A DESIGNER",,123,84,4329,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
65,65,loveth64006463,Amazing,Nigeria ,70,97,20912,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
66,66,ChidonBillions,"Instagram: @iamlordchidon
Tiktok: @lordchidon
Facebook page: chidonbillions
YouTube: chidon billion
Email: chidonbillions@gmail.com",24/7 Twitter ,138,328,22413,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
67,67,HemiPraise,"political scientists, student, writer","Abuja, Nigeria",1104,1226,26529,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
68,68,intelbosss,"Just passing through. 

UK/NI",,590,667,22128,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
69,69,Tonynonny,"A president// Humanitarian // political scientist// Content Creator//Businessman.
DM is open .",Africa,4488,2920,36062,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
70,70,Bassy_Agozie,Public Health Scientist| Potential imperfect me| Mancunian,"Enugu, Nigeria",470,649,15605,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
71,71,Emex3j,"if you ❤God I ♥ you 
Lover of All good things 
if you ❤ Man United I 🤝
that's all dm for more",Nigeria,473,581,22274,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
72,72,Cilla15,A Nigeria we can all be proud of💪✊,,229,265,23923,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
73,73,Emeka91586567,Building and Creating Impact,,2935,236,8174,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
74,74,glandour,"#EatAgbado
#CreateDemandandConsumption",Fed Republic of South Nigeria,220,106,5453,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
75,75,georrrgiiee,I am in the persuasion business.,Nigeria,5063,5131,24234,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
76,76,TTanakh,,,174,85,5471,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
77,77,gabriel_ozo,Movie lover and creative artist,"Enugu, Nigeria",47,129,19815,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
78,78,PerpyBO,NUTRITIONIST || DIETITIAN || DRESSMAKER ||IG: @Perpyb,,690,828,11394,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
79,79,BankMinister,A Foundational Nigerian | Pissed at all 'em bad Politicians | Manchester United/Leo Messi Fan | Looking to meet people with ideas to move Nigeria & Africa 4ward,,1383,1270,6665,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
80,80,Olayiwolamonsu,"easy and gentleman,, also believed in God Almighty and my work fashion designer,,, ( am  Blesssssssssss","Lagos, Nigeria",555,49,14,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
81,81,DemBlessing,"A digital marketer,  entrepreneur anytime anywhere","Abuja, Nigeria",1021,528,9256,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
82,82,MichelleOkoye1,"Goshen-based Investment Banking Professional.

We are taking back our country.",Nigeria,1527,924,15952,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
83,83,SirOfordileEze,"Obidient| Proudly IGBO,CATHOLIC & Chelsea| LAWYER |BENZ LOVER |Entrepreneur| Nwa Anayo Eze| Purpose Driven & Success-Oriented| Akwadoro m ofuma .🇳🇬🇺🇸",042|Abuja| California | London,3358,3570,75369,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
84,84,asherforchrist,"down to earth kind of guy, willing to help and assist where and when i can.",malaysia,119,39,2512,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
85,85,harry2kind,"Easygoing,kind,lovely love seeing everybody happy. love volunteering. To me, everybody matters, cinematographer,Analytical chemist by training",Nigeria,1646,292,4262,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
86,86,fireproofequip5,"I am passionate about my GOD.

Manchester United Loyalist","Lagos, Nigeria",2380,713,79251,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
87,87,Ofonmbukituh,Hoping for a better 🇳🇬|I♥️🇳🇬|,here,330,1158,65291,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
88,88,newbreed1914,"Innovative small scale business analyst.  
You can always trust me for your traveling logistics and study/student 📖 visa!!! E-commerce coming.",Nigeria 🇳🇬 Qatar 🇶🇦 🇪🇬,4114,2421,112109,490,"No right-thinking person will vote for APC and its presidential candidate, Bola Tinubu. Nigeria will break if APC wins the 2023 presidential election

~Edo State Governor, Godwin Obaseki https://t.co/gPqvNwIeAK"
